osmid,y,x,street_count,highway,railway,junction,geometry
4601764545,51.7248811,39.1374934,3,,,,POINT (39.1374934 51.7248811)
4615753665,51.6880635,39.303414,4,,,,POINT (39.303414 51.6880635)
4615753669,51.6885149,39.302845,3,,,,POINT (39.302845 51.6885149)
4615753670,51.6876168,39.3027161,3,,,,POINT (39.3027161 51.6876168)
4618036304,51.7335082,39.266617,3,,,,POINT (39.266617 51.7335082)
4618036391,51.7283607,39.2639796,3,,,,POINT (39.2639796 51.7283607)
4618036392,51.728635,39.2632372,1,,,,POINT (39.2632372 51.728635)
4618091379,51.7293623,39.2598708,3,,,,POINT (39.2598708 51.7293623)
4620319245,51.7326112,39.2653927,4,,,,POINT (39.2653927 51.7326112)
4620551505,51.7374144,39.2646075,3,,,,POINT (39.2646075 51.7374144)
4620551507,51.7372042,39.2648766,3,,,,POINT (39.2648766 51.7372042)
4620551522,51.7358335,39.2642833,3,,,,POINT (39.2642833 51.7358335)
4620551524,51.7357882,39.264825,4,,,,POINT (39.264825 51.7357882)
4620551526,51.7358904,39.2653029,3,,,,POINT (39.2653029 51.7358904)
4636796729,51.6449197,39.3384517,3,,,,POINT (39.3384517 51.6449197)
4644997962,51.7509109,39.3291642,1,,,,POINT (39.3291642 51.7509109)
4665152561,51.6758099,39.2171315,3,,,,POINT (39.2171315 51.6758099)
4692889092,51.614004,39.314135,1,,,,POINT (39.314135 51.614004)
4711323716,51.5994789,39.3347307,3,,,,POINT (39.3347307 51.5994789)
4711323717,51.5993745,39.332957,1,,,,POINT (39.332957 51.5993745)
4770651344,51.7429734,39.3329236,1,,,,POINT (39.3329236 51.7429734)
4776577574,51.5846451,39.1661244,3,,,,POINT (39.1661244 51.5846451)
4776577575,51.5831973,39.1627099,4,,,,POINT (39.1627099 51.5831973)
4776577576,51.5832407,39.1626323,3,,,,POINT (39.1626323 51.5832407)
4776577577,51.5904514,39.1716873,3,,,,POINT (39.1716873 51.5904514)
4776577578,51.5872072,39.1668957,4,,,,POINT (39.1668957 51.5872072)
4776577579,51.5905712,39.1714482,4,,,,POINT (39.1714482 51.5905712)
4776577580,51.5873612,39.1666179,4,,,,POINT (39.1666179 51.5873612)
4776577581,51.5877978,39.1658062,4,,,,POINT (39.1658062 51.5877978)
4776577583,51.5909227,39.1707909,3,,,,POINT (39.1707909 51.5909227)
4776577584,51.583695,39.1618313,3,,,,POINT (39.1618313 51.583695)
4776577585,51.5838402,39.1615753,4,,,,POINT (39.1615753 51.5838402)
4776577586,51.5843372,39.1606988,3,,,,POINT (39.1606988 51.5843372)
4776577587,51.583384,39.1623797,3,,,,POINT (39.1623797 51.583384)
4776577589,51.5825625,39.161284,3,,,,POINT (39.161284 51.5825625)
4776577592,51.5843089,39.1607487,3,,,,POINT (39.1607487 51.5843089)
4776577593,51.581005,39.1559074,3,,,,POINT (39.1559074 51.581005)
4776577594,51.5886128,39.1641361,4,,,,POINT (39.1641361 51.5886128)
4776577595,51.5918975,39.1689676,4,,,,POINT (39.1689676 51.5918975)
4776577598,51.6021612,39.1770659,4,,,,POINT (39.1770659 51.6021612)
4776577599,51.5921966,39.1737857,3,,,,POINT (39.1737857 51.5921966)
4776577601,51.5898112,39.1730216,3,,,,POINT (39.1730216 51.5898112)
4776577602,51.5933149,39.1753418,3,,,,POINT (39.1753418 51.5933149)
4776577605,51.5909398,39.1707589,3,,,,POINT (39.1707589 51.5909398)
4776577608,51.5952542,39.1738439,3,,,,POINT (39.1738439 51.5952542)
4776577609,51.5954145,39.1735572,4,,,,POINT (39.1735572 51.5954145)
4776577610,51.5921881,39.1688106,3,,,,POINT (39.1688106 51.5921881)
4776577611,51.5926332,39.168044,3,,,,POINT (39.168044 51.5926332)
4776577612,51.5949345,39.1744155,3,,,,POINT (39.1744155 51.5949345)
4776577613,51.5961421,39.1762135,3,,,,POINT (39.1762135 51.5961421)
4776577614,51.5972333,39.1762367,3,,,,POINT (39.1762367 51.5972333)
4776577615,51.5962955,39.1719704,4,,,,POINT (39.1719704 51.5962955)
4776577616,51.5991677,39.1762317,3,,,,POINT (39.1762317 51.5991677)
4776577617,51.6008304,39.1766772,3,,,,POINT (39.1766772 51.6008304)
4776577618,51.5969051,39.1708839,4,,,,POINT (39.1708839 51.5969051)
4776577620,51.5967753,39.1711152,4,,,,POINT (39.1711152 51.5967753)
4776578421,51.600039,39.1759901,3,,,,POINT (39.1759901 51.600039)
4776578422,51.6001596,39.1756872,3,,,,POINT (39.1756872 51.6001596)
4776578423,51.599868,39.1764193,3,,,,POINT (39.1764193 51.599868)
4776578426,51.5859499,39.1582899,3,,,,POINT (39.1582899 51.5859499)
4776578428,51.5833126,39.1563276,3,,,,POINT (39.1563276 51.5833126)
4776578429,51.5830792,39.1559836,3,,,,POINT (39.1559836 51.5830792)
4776578430,51.5838021,39.1546654,1,,,,POINT (39.1546654 51.5838021)
4776578431,51.5833578,39.1547008,1,,,,POINT (39.1547008 51.5833578)
4776578432,51.5825128,39.1534589,3,,,,POINT (39.1534589 51.5825128)
4776578433,51.5829115,39.1527581,3,,,,POINT (39.1527581 51.5829115)
4776578434,51.5836855,39.1539646,1,,,,POINT (39.1539646 51.5836855)
4776578435,51.5841847,39.1534444,1,,,,POINT (39.1534444 51.5841847)
4776578436,51.5833012,39.1520731,3,,,,POINT (39.1520731 51.5833012)
4776578437,51.5846135,39.1525808,1,,,,POINT (39.1525808 51.5846135)
4776578438,51.5837754,39.1512394,3,,,,POINT (39.1512394 51.5837754)
4776578439,51.5939763,39.1653211,3,,,,POINT (39.1653211 51.5939763)
4776578440,51.5936518,39.166283,3,,,,POINT (39.166283 51.5936518)
4776578441,51.6021775,39.1776697,3,,,,POINT (39.1776697 51.6021775)
4776578442,51.6025391,39.1770656,3,,,,POINT (39.1770656 51.6025391)
4776578443,51.5944837,39.164471,3,,,,POINT (39.164471 51.5944837)
4776868925,51.5995129,39.1555593,4,,,,POINT (39.1555593 51.5995129)
4776868926,51.6059858,39.1650177,3,,,,POINT (39.1650177 51.6059858)
4776868927,51.5975082,39.159224,3,,,,POINT (39.159224 51.5975082)
4776868928,51.5947723,39.1531631,3,,,,POINT (39.1531631 51.5947723)
4776868929,51.5980445,39.1582018,3,,,,POINT (39.1582018 51.5980445)
4776868931,51.5982539,39.168567,3,,,,POINT (39.168567 51.5982539)
4776868933,51.6030882,39.1751085,3,,,,POINT (39.1751085 51.6030882)
4776868934,51.6034073,39.1739971,3,,,,POINT (39.1739971 51.6034073)
4776868935,51.5993552,39.1666705,4,,,,POINT (39.1666705 51.5993552)
4776868936,51.6037069,39.1729541,3,,,,POINT (39.1729541 51.6037069)
4776868937,51.5998601,39.1657579,4,,,,POINT (39.1657579 51.5998601)
4776868939,51.6004595,39.1646944,4,,,,POINT (39.1646944 51.6004595)
4776868941,51.6043836,39.1705973,3,,,,POINT (39.1705973 51.6043836)
4776868942,51.5976023,39.1590575,3,,,,POINT (39.1590575 51.5976023)
4776868943,51.6008638,39.1639435,4,,,,POINT (39.1639435 51.6008638)
4776868945,51.6046771,39.1695753,3,,,,POINT (39.1695753 51.6046771)
4776868946,51.5980264,39.1582625,3,,,,POINT (39.1582625 51.5980264)
4776868947,51.6013276,39.1631049,4,,,,POINT (39.1631049 51.6013276)
4776868948,51.6049941,39.1684714,3,,,,POINT (39.1684714 51.6049941)
4777031504,51.606347,39.1637597,3,,,,POINT (39.1637597 51.606347)
4777031505,51.607424,39.1522759,3,,,,POINT (39.1522759 51.607424)
4777031506,51.605071,39.1457627,3,,,,POINT (39.1457627 51.605071)
4777031509,51.6084134,39.1565787,3,,,,POINT (39.1565787 51.6084134)
4777031510,51.6083081,39.1569297,3,,,,POINT (39.1569297 51.6083081)
4777031513,51.6073914,39.1489615,3,,,,POINT (39.1489615 51.6073914)
4777031515,51.6053166,39.1453307,3,,,,POINT (39.1453307 51.6053166)
4777031516,51.6071871,39.1466809,3,,,,POINT (39.1466809 51.6071871)
4777031517,51.6070342,39.1449731,3,,,,POINT (39.1449731 51.6070342)
4777031518,51.594132,39.1423982,4,,,,POINT (39.1423982 51.594132)
4777032022,51.5951606,39.1394974,3,,,,POINT (39.1394974 51.5951606)
4777032023,51.6008612,39.1425493,4,,,,POINT (39.1425493 51.6008612)
4777032024,51.6013954,39.1415692,3,,,,POINT (39.1415692 51.6013954)
4777032025,51.6050272,39.1458398,3,,,,POINT (39.1458398 51.6050272)
4777032026,51.6056014,39.1448298,3,,,,POINT (39.1448298 51.6056014)
4777032027,51.6022386,39.1400682,4,,,,POINT (39.1400682 51.6022386)
4777032028,51.6028109,39.139027,4,,,,POINT (39.139027 51.6028109)
4777032030,51.5975406,39.1378256,3,,,,POINT (39.1378256 51.5975406)
4777032031,51.6013034,39.1417387,3,,,,POINT (39.1417387 51.6013034)
4777032032,51.5989003,39.1353539,4,,,,POINT (39.1353539 51.5989003)
4777032033,51.599068,39.1350607,4,,,,POINT (39.1350607 51.599068)
4777032034,51.5949466,39.1452441,3,,,,POINT (39.1452441 51.5949466)
4777032035,51.5938178,39.1439023,4,,,,POINT (39.1439023 51.5938178)
4777032037,51.589988,39.1398587,3,,,,POINT (39.1398587 51.589988)
4777032038,51.5909554,39.1383346,3,,,,POINT (39.1383346 51.5909554)
4777032043,51.5979243,39.1386215,3,,,,POINT (39.1386215 51.5979243)
4777032052,51.595395,39.1393257,3,,,,POINT (39.1393257 51.595395)
4777032053,51.5939616,39.1362736,3,,,,POINT (39.1362736 51.5939616)
4777032058,51.5939289,39.133066,3,,,,POINT (39.133066 51.5939289)
4777032059,51.5945124,39.1321269,3,,,,POINT (39.1321269 51.5945124)
4777032060,51.5949779,39.1313598,4,,,,POINT (39.1313598 51.5949779)
4777032061,51.5954889,39.1306505,3,,,,POINT (39.1306505 51.5954889)
4777032062,51.5956448,39.1303851,3,,,,POINT (39.1303851 51.5956448)
4777032063,51.5960671,39.1295409,3,,,,POINT (39.1295409 51.5960671)
4777032066,51.5951478,39.1311206,3,,,,POINT (39.1311206 51.5951478)
4777032067,51.591327,39.1264757,3,,,,POINT (39.1264757 51.591327)
4777032069,51.589083,39.1240726,3,,,,POINT (39.1240726 51.589083)
4777032070,51.5922491,39.1244365,3,,,,POINT (39.1244365 51.5922491)
4777032072,51.5899546,39.1218221,3,,,,POINT (39.1218221 51.5899546)
4777032075,51.5964805,39.1240304,1,,,,POINT (39.1240304 51.5964805)
4777032079,51.5987547,39.1286288,3,,,,POINT (39.1286288 51.5987547)
4777032081,51.6025845,39.1330783,3,,,,POINT (39.1330783 51.6025845)
4777032082,51.601782,39.134963,3,,,,POINT (39.134963 51.601782)
4805048163,51.7462282,39.3212829,3,,,,POINT (39.3212829 51.7462282)
4834818304,51.7469003,39.3339686,3,,,,POINT (39.3339686 51.7469003)
4839529644,51.6457736,39.1903706,1,,,,POINT (39.1903706 51.6457736)
4872706411,51.6647996,39.3274698,3,,,,POINT (39.3274698 51.6647996)
4906305398,51.7416252,39.3030913,3,,,,POINT (39.3030913 51.7416252)
4906305410,51.7417248,39.3038155,3,,,,POINT (39.3038155 51.7417248)
4906305429,51.7418137,39.3052237,4,,,,POINT (39.3052237 51.7418137)
4906305443,51.7418627,39.3066372,3,,,,POINT (39.3066372 51.7418627)
4906305453,51.7419201,39.3090579,3,,,,POINT (39.3090579 51.7419201)
4906305471,51.7420126,39.3115864,4,,,,POINT (39.3115864 51.7420126)
4906305484,51.7421129,39.3132607,3,,,,POINT (39.3132607 51.7421129)
4906305506,51.742792,39.311574,3,,,,POINT (39.311574 51.742792)
4929918440,51.6716789,39.3220835,3,,,,POINT (39.3220835 51.6716789)
4929918441,51.6682667,39.3219606,3,,,,POINT (39.3219606 51.6682667)
4941092700,51.6486175,39.3039626,3,,,,POINT (39.3039626 51.6486175)
4941092702,51.6483827,39.3046556,3,,,,POINT (39.3046556 51.6483827)
4941092705,51.6483244,39.3042899,3,,,,POINT (39.3042899 51.6483244)
4941092735,51.6565924,39.3029599,3,,,,POINT (39.3029599 51.6565924)
4941092744,51.6536745,39.3033789,3,,,,POINT (39.3033789 51.6536745)
4941092870,51.6505932,39.3011749,3,,,,POINT (39.3011749 51.6505932)
4941092892,51.6495672,39.3005258,3,,,,POINT (39.3005258 51.6495672)
4941092893,51.6497861,39.3005606,3,,,,POINT (39.3005606 51.6497861)
4941092897,51.6469078,39.2983539,3,,,,POINT (39.2983539 51.6469078)
4943915184,51.7434742,39.3260964,3,,,,POINT (39.3260964 51.7434742)
4943986348,51.7466424,39.3334955,3,,,,POINT (39.3334955 51.7466424)
4944022370,51.7453562,39.3375507,3,,,,POINT (39.3375507 51.7453562)
4944022371,51.7453466,39.3374392,3,,,,POINT (39.3374392 51.7453466)
4945783067,51.6403006,39.3220299,3,,,,POINT (39.3220299 51.6403006)
4948730383,51.6803306,39.12905,3,,,,POINT (39.12905 51.6803306)
4949538599,51.5924927,39.3268625,3,,,,POINT (39.3268625 51.5924927)
4949538602,51.592412,39.3214857,3,,,,POINT (39.3214857 51.592412)
4949538612,51.5896408,39.3219167,1,,,,POINT (39.3219167 51.5896408)
4952314207,51.7422639,39.3279466,3,,,,POINT (39.3279466 51.7422639)
4953261725,51.7366948,39.3166167,1,,,,POINT (39.3166167 51.7366948)
4953261734,51.750038,39.3252024,1,,,,POINT (39.3252024 51.750038)
4960019688,51.7160317,39.3125443,3,,,,POINT (39.3125443 51.7160317)
4960050815,51.714689,39.3116462,1,,,,POINT (39.3116462 51.714689)
4960050816,51.7151278,39.3129981,3,,,,POINT (39.3129981 51.7151278)
4960055689,51.6656433,39.339914,1,,,,POINT (39.339914 51.6656433)
4960055696,51.6705996,39.3399183,3,,,,POINT (39.3399183 51.6705996)
4979511639,51.6615506,39.0519504,3,,,,POINT (39.0519504 51.6615506)
5000712007,51.6277249,39.3143827,3,,,,POINT (39.3143827 51.6277249)
5014383715,51.6041363,39.2705481,1,,,,POINT (39.2705481 51.6041363)
5014383718,51.6024906,39.2775859,3,,,,POINT (39.2775859 51.6024906)
5039751431,51.6834293,39.069678,3,,,,POINT (39.069678 51.6834293)
5041497272,51.6791713,39.0697334,3,,,,POINT (39.0697334 51.6791713)
5042452558,51.6314762,39.0419826,1,,,,POINT (39.0419826 51.6314762)
5042452562,51.629665,39.0399299,3,,,,POINT (39.0399299 51.629665)
5043545768,51.695843,39.0655252,3,,,,POINT (39.0655252 51.695843)
5046292071,51.6287118,39.33064,1,,,,POINT (39.33064 51.6287118)
5046292072,51.6289405,39.3338647,3,,,,POINT (39.3338647 51.6289405)
5052934804,51.7604747,39.1853409,1,,,,POINT (39.1853409 51.7604747)
5054203713,51.6817778,39.0882539,3,,,,POINT (39.0882539 51.6817778)
5056899035,51.6836084,39.096601,3,,,,POINT (39.096601 51.6836084)
5056899226,51.6855892,39.0895707,3,,,,POINT (39.0895707 51.6855892)
5060671133,51.6899346,39.0559101,1,,,,POINT (39.0559101 51.6899346)
5062445388,51.7177484,39.0302584,1,,,,POINT (39.0302584 51.7177484)
5062445389,51.7175203,39.031172,3,,,,POINT (39.031172 51.7175203)
5062445403,51.7185875,39.0309745,1,,,,POINT (39.0309745 51.7185875)
5062445407,51.719892,39.0331712,1,,,,POINT (39.0331712 51.719892)
5062445408,51.719998,39.0326016,3,,,,POINT (39.0326016 51.719998)
5062445626,51.6860815,39.1654552,3,,,,POINT (39.1654552 51.6860815)
5062445629,51.686745,39.1654018,3,,,,POINT (39.1654018 51.686745)
5068210365,51.6692449,39.3356187,3,,,,POINT (39.3356187 51.6692449)
5068210415,51.6732195,39.3241736,4,,,,POINT (39.3241736 51.6732195)
5068214066,51.6760523,39.3329719,3,,,,POINT (39.3329719 51.6760523)
5068214089,51.675601,39.3264776,1,,,,POINT (39.3264776 51.675601)
5068214096,51.6740925,39.3231991,3,,,,POINT (39.3231991 51.6740925)
5103712804,51.6995499,39.0671067,4,,,,POINT (39.0671067 51.6995499)
5103712849,51.6960913,39.0650689,3,,,,POINT (39.0650689 51.6960913)
5103712850,51.6965381,39.0670491,1,,,,POINT (39.0670491 51.6965381)
5103778332,51.7031652,39.0837391,1,,,,POINT (39.0837391 51.7031652)
5103778352,51.7081501,39.080091,1,,,,POINT (39.080091 51.7081501)
5103778388,51.7131754,39.0768537,1,,,,POINT (39.0768537 51.7131754)
5103778391,51.7008478,39.0903819,1,,,,POINT (39.0903819 51.7008478)
5103778395,51.6999628,39.0908606,3,,,,POINT (39.0908606 51.6999628)
5111570683,51.6993699,39.0756545,1,,,,POINT (39.0756545 51.6993699)
5114537327,51.6654039,39.1505014,3,,,,POINT (39.1505014 51.6654039)
5141019320,51.697253,39.0857939,1,,,,POINT (39.0857939 51.697253)
5152341746,51.7139386,39.1921928,3,,,,POINT (39.1921928 51.7139386)
5159319415,51.6421549,39.0915897,3,,,,POINT (39.0915897 51.6421549)
5159319487,51.6466655,39.0898114,1,,,,POINT (39.0898114 51.6466655)
5159319503,51.6442105,39.0951034,3,,,,POINT (39.0951034 51.6442105)
5166531495,51.6559615,39.2005599,1,,,,POINT (39.2005599 51.6559615)
5166531496,51.6558657,39.2010281,3,,,,POINT (39.2010281 51.6558657)
5166531504,51.6557602,39.200246,1,,,,POINT (39.200246 51.6557602)
5169710955,51.6451675,39.1005685,1,,,,POINT (39.1005685 51.6451675)
5174086061,51.6368926,39.0875166,1,,,,POINT (39.0875166 51.6368926)
5180821289,51.6419848,39.0972796,1,,,,POINT (39.0972796 51.6419848)
5181487560,51.6806984,39.303003,3,,,,POINT (39.303003 51.6806984)
5181488453,51.6768532,39.3159625,3,,,,POINT (39.3159625 51.6768532)
5181488455,51.675187,39.3158416,1,,,,POINT (39.3158416 51.675187)
5198613930,51.7123201,39.1999573,3,,,,POINT (39.1999573 51.7123201)
5213995880,51.7011618,39.1461021,3,,,,POINT (39.1461021 51.7011618)
5213995883,51.7010305,39.146103,3,,,,POINT (39.146103 51.7010305)
5230595428,51.7503079,39.3308857,3,,,,POINT (39.3308857 51.7503079)
5238417254,51.6196553,39.0620877,3,,,,POINT (39.0620877 51.6196553)
5239916060,51.6164427,39.0674418,1,,,,POINT (39.0674418 51.6164427)
5239916269,51.6185703,39.0682988,1,,,,POINT (39.0682988 51.6185703)
5239916301,51.6190579,39.0634344,3,,,,POINT (39.0634344 51.6190579)
5239916554,51.6201216,39.0686005,3,,,,POINT (39.0686005 51.6201216)
5254291343,51.5996076,39.0309232,1,,,,POINT (39.0309232 51.5996076)
5254291379,51.6005641,39.0318136,3,,,,POINT (39.0318136 51.6005641)
5254291460,51.6024594,39.0342377,1,,,,POINT (39.0342377 51.6024594)
5254291736,51.6068373,39.0388773,1,,,,POINT (39.0388773 51.6068373)
5254438382,51.5840999,39.0303442,1,,,,POINT (39.0303442 51.5840999)
5261694537,51.6749117,39.3106578,1,,,,POINT (39.3106578 51.6749117)
5261694540,51.6750015,39.3123985,1,,,,POINT (39.3123985 51.6750015)
5261694570,51.6753346,39.3176195,3,,,,POINT (39.3176195 51.6753346)
5261694573,51.6754739,39.3193294,1,,,,POINT (39.3193294 51.6754739)
5261694602,51.675993,39.3107277,3,,,,POINT (39.3107277 51.675993)
5261694606,51.676083,39.3082444,3,,,,POINT (39.3082444 51.676083)
5261694627,51.6762307,39.3054516,3,,,,POINT (39.3054516 51.6762307)
5261694655,51.6767613,39.3194105,3,,,,POINT (39.3194105 51.6767613)
5261694657,51.6768048,39.3177042,3,,,,POINT (39.3177042 51.6768048)
5261694661,51.6768482,39.3050829,3,,,,POINT (39.3050829 51.6768482)
5261694671,51.6769692,39.3125385,3,,,,POINT (39.3125385 51.6769692)
5261694674,51.6770334,39.3107722,3,,,,POINT (39.3107722 51.6770334)
5262071804,51.5502161,39.0723674,1,,,,POINT (39.0723674 51.5502161)
5262072368,51.5512634,39.0828625,3,,,,POINT (39.0828625 51.5512634)
5267742843,51.683476,39.200487,1,,,,POINT (39.200487 51.683476)
5274073516,51.5660684,39.0495244,3,,,,POINT (39.0495244 51.5660684)
5274075624,51.5665701,39.0529303,3,,,,POINT (39.0529303 51.5665701)
5274075699,51.5680453,39.0512284,3,,,,POINT (39.0512284 51.5680453)
5275580559,51.5475743,39.0811213,1,,,,POINT (39.0811213 51.5475743)
5275580562,51.5479114,39.0821508,3,,,,POINT (39.0821508 51.5479114)
5275582825,51.5521385,39.0864475,1,,,,POINT (39.0864475 51.5521385)
5275583072,51.5574222,39.0709276,3,,,,POINT (39.0709276 51.5574222)
5286302184,51.5648029,39.1172091,3,,,,POINT (39.1172091 51.5648029)
5286302623,51.5657613,39.1045615,3,,,,POINT (39.1045615 51.5657613)
5286302948,51.565951,39.0993898,1,,,,POINT (39.0993898 51.565951)
5286303170,51.5654715,39.1006351,1,,,,POINT (39.1006351 51.5654715)
5286303191,51.5664977,39.0982646,1,,,,POINT (39.0982646 51.5664977)
5286303351,51.567776,39.0997807,4,,,,POINT (39.0997807 51.567776)
5286303396,51.5686336,39.1065566,4,,,,POINT (39.1065566 51.5686336)
5286303437,51.5690092,39.1013105,4,,,,POINT (39.1013105 51.5690092)
5286303458,51.569263,39.1053012,4,,,,POINT (39.1053012 51.569263)
5286303520,51.5703516,39.1086681,1,,,,POINT (39.1086681 51.5703516)
5286303521,51.5703908,39.1029972,3,,,,POINT (39.1029972 51.5703908)
5286303529,51.5698863,39.1060591,3,,,,POINT (39.1060591 51.5698863)
5286303532,51.5707112,39.1070658,1,,,,POINT (39.1070658 51.5707112)
5286303546,51.5712825,39.1011606,1,,,,POINT (39.1011606 51.5712825)
5296208654,51.557997,39.2355966,3,,,,POINT (39.2355966 51.557997)
5298216973,51.5549191,39.242826,3,,,,POINT (39.242826 51.5549191)
5298217000,51.5554661,39.2428421,1,,,,POINT (39.2428421 51.5554661)
5298217131,51.5560733,39.2434034,3,,,,POINT (39.2434034 51.5560733)
5300780601,51.5436551,39.2299893,3,,,,POINT (39.2299893 51.5436551)
5306976669,51.5751376,39.252063,3,,,,POINT (39.252063 51.5751376)
5313081217,51.60821,39.2872181,4,,,,POINT (39.2872181 51.60821)
5313084250,51.6049131,39.293162,3,,,,POINT (39.293162 51.6049131)
5314948340,51.6830601,39.2748858,3,,,,POINT (39.2748858 51.6830601)
5314948341,51.683245,39.2750182,3,,,,POINT (39.2750182 51.683245)
5315006942,51.6788454,39.2916646,3,,,,POINT (39.2916646 51.6788454)
5320004834,51.6011424,39.240528,3,,,,POINT (39.240528 51.6011424)
5336251811,51.7341443,39.2813468,3,,,,POINT (39.2813468 51.7341443)
5344609281,51.6467697,39.3130253,3,,,,POINT (39.3130253 51.6467697)
5344609283,51.6465978,39.3128544,3,,,,POINT (39.3128544 51.6465978)
5344609292,51.6419835,39.3194568,3,,,,POINT (39.3194568 51.6419835)
5379934466,51.685478,39.2001113,3,,,,POINT (39.2001113 51.685478)
5385354807,51.7630264,39.035685,3,,,,POINT (39.035685 51.7630264)
5401714643,51.5658929,39.1190725,3,,,,POINT (39.1190725 51.5658929)
5401714644,51.5644335,39.1187985,3,,,,POINT (39.1187985 51.5644335)
5415736803,51.6065195,39.2862716,3,,,,POINT (39.2862716 51.6065195)
5415736807,51.6049769,39.2932514,3,,,,POINT (39.2932514 51.6049769)
5415736813,51.6064326,39.2900826,3,,,,POINT (39.2900826 51.6064326)
5416331699,51.7390407,39.2817849,3,,,,POINT (39.2817849 51.7390407)
5416331700,51.7389962,39.2829891,3,,,,POINT (39.2829891 51.7389962)
5416331701,51.7388584,39.286737,3,,,,POINT (39.286737 51.7388584)
5416331709,51.7419792,39.2734516,3,,,,POINT (39.2734516 51.7419792)
5416331710,51.7417409,39.2735752,1,,,,POINT (39.2735752 51.7417409)
5416334823,51.7420294,39.2773257,3,,,,POINT (39.2773257 51.7420294)
5416334824,51.7418428,39.2772094,3,,,,POINT (39.2772094 51.7418428)
5416380357,51.7445332,39.270245,1,,,,POINT (39.270245 51.7445332)
5416380366,51.7431755,39.270281,3,,,,POINT (39.270281 51.7431755)
5439056286,51.6745452,39.3091345,1,,,,POINT (39.3091345 51.6745452)
5464956195,51.5925479,39.2484966,3,,,,POINT (39.2484966 51.5925479)
5498278475,51.5967928,39.3121605,3,,,,POINT (39.3121605 51.5967928)
5498278476,51.5945303,39.3125858,1,,,,POINT (39.3125858 51.5945303)
5498278477,51.6014057,39.3119944,3,,,,POINT (39.3119944 51.6014057)
5498278478,51.5969601,39.3136477,4,,,,POINT (39.3136477 51.5969601)
5498278479,51.593054,39.3128002,1,,,,POINT (39.3128002 51.593054)
5498278480,51.5972049,39.3151958,4,,,,POINT (39.3151958 51.5972049)
5498278481,51.592572,39.3146549,1,,,,POINT (39.3146549 51.592572)
5498278482,51.5974053,39.3166499,4,,,,POINT (39.3166499 51.5974053)
5498278483,51.5925951,39.3160699,1,,,,POINT (39.3160699 51.5925951)
5498278485,51.592553,39.3172138,1,,,,POINT (39.3172138 51.592553)
5498278487,51.5926302,39.3187883,1,,,,POINT (39.3187883 51.5926302)
5498278490,51.5991831,39.3224658,3,,,,POINT (39.3224658 51.5991831)
5498278492,51.5986597,39.3321372,3,,,,POINT (39.3321372 51.5986597)
5498278495,51.5996757,39.3326484,1,,,,POINT (39.3326484 51.5996757)
5498278502,51.5997151,39.3248356,3,,,,POINT (39.3248356 51.5997151)
5498278503,51.5997034,39.3320769,3,,,,POINT (39.3320769 51.5997034)
5524696561,51.597639,39.3181627,4,,,,POINT (39.3181627 51.597639)
5524696563,51.5976114,39.3221537,4,,,,POINT (39.3221537 51.5976114)
5524696564,51.5976184,39.3194893,4,,,,POINT (39.3194893 51.5976184)
5524696565,51.5990562,39.3197672,3,,,,POINT (39.3197672 51.5990562)
5524696566,51.597528,39.326881,3,,,,POINT (39.326881 51.597528)
5524696567,51.599114,39.3212322,3,,,,POINT (39.3212322 51.599114)
5524696568,51.5976141,39.320881,4,,,,POINT (39.320881 51.5976141)
5537286060,51.646422,39.3128988,3,,,,POINT (39.3128988 51.646422)
5537286079,51.6468263,39.3130101,3,,,,POINT (39.3130101 51.6468263)
5537286082,51.6465787,39.3127235,3,,,,POINT (39.3127235 51.6465787)
5561417321,51.7178512,39.2278084,1,,,,POINT (39.2278084 51.7178512)
5561417325,51.7179759,39.2276713,1,,,,POINT (39.2276713 51.7179759)
5566117040,51.6609719,39.0443333,3,,,,POINT (39.0443333 51.6609719)
5566117046,51.6644741,39.0412139,3,,,,POINT (39.0412139 51.6644741)
5570914588,51.7371183,39.2614294,1,,,,POINT (39.2614294 51.7371183)
5609754874,51.7149122,39.1921939,4,,,,POINT (39.1921939 51.7149122)
5609754875,51.7149911,39.192188,4,,,,POINT (39.192188 51.7149911)
5614203714,51.7119037,39.1948495,3,,,,POINT (39.1948495 51.7119037)
5614206127,51.7089221,39.1981849,1,,,,POINT (39.1981849 51.7089221)
5614206128,51.7089254,39.195361,3,,,,POINT (39.195361 51.7089254)
5624589916,51.669095,39.2209613,3,,,,POINT (39.2209613 51.669095)
5629446407,51.5473203,39.2478262,3,,,,POINT (39.2478262 51.5473203)
5629446413,51.5487184,39.2489602,3,,,,POINT (39.2489602 51.5487184)
5629456681,51.5579331,39.2512378,3,,,,POINT (39.2512378 51.5579331)
5629465201,51.5317516,39.239553,1,,,,POINT (39.239553 51.5317516)
5629465202,51.5315192,39.2407905,3,,,,POINT (39.2407905 51.5315192)
5629465204,51.5313586,39.2416645,1,,,,POINT (39.2416645 51.5313586)
5635845945,51.7438954,39.0533523,1,,,,POINT (39.0533523 51.7438954)
5635845948,51.7444146,39.053937,1,,,,POINT (39.053937 51.7444146)
5635845951,51.7449107,39.0546605,1,,,,POINT (39.0546605 51.7449107)
5635845957,51.7451379,39.0542211,3,,,,POINT (39.0542211 51.7451379)
5635845965,51.7441131,39.0523427,3,,,,POINT (39.0523427 51.7441131)
